,PAY DATE,DECLARED DATE,EX-DIVIDEND DATE,PAYOUT AMOUNT,QUALIFIED DIVIDEND?,PAYOUT TYPE,FREQUENCY,DAYS TAKEN FOR STOCK PRICE TO RECOVER
76,2001-12-10,2001-10-31,2001-11-07,0.87,Income,Regular,Quarterly,1
77,2001-09-10,2001-07-25,2001-08-09,0.87,Income,Regular,Quarterly,1
78,2001-07-11,2001-05-30,2001-06-18,0.87,Extra,Special,Quarterly,4
79,2001-06-11,2001-04-25,2001-05-10,0.87,Income,Regular,Quarterly,6
80,2001-03-09,2001-01-31,2001-02-07,0.87,Income,Regular,Quarterly,0
81,2000-12-11,2000-10-25,2000-11-09,0.87,Income,Regular,Quarterly,5
82,2000-09-11,2000-07-26,2000-08-10,0.87,Income,Regular,Quarterly,1
83,2000-06-10,2000-04-26,2000-05-11,0.87,Income,Regular,Quarterly,0
84,2000-03-10,2000-01-26,2000-02-09,0.87,Income,Regular,Quarterly,4
85,1999-12-10,1999-10-27,1999-11-09,0.87,Income,Regular,Quarterly,0
86,1999-09-10,1999-07-28,1999-08-11,0.87,Income,Regular,Quarterly,0
87,1999-06-10,1999-04-28,1999-05-10,0.87,Income,Regular,Quarterly,9
88,1999-03-10,1999-01-27,1999-02-08,0.87,Income,Regular,Quarterly,0
89,1998-12-10,1998-10-28,1998-11-09,0.87,Income,Regular,Quarterly,14
90,1998-09-10,1998-07-29,1998-08-11,0.87,Income,Regular,Quarterly,0
91,1998-06-10,1998-04-29,1998-05-11,0.87,Income,Regular,Quarterly,1
92,1998-03-10,1998-01-28,1998-02-06,0.87,Income,Regular,Quarterly,0
93,1997-12-10,1997-10-29,1997-11-07,0.87,Income,Regular,Quarterly,6
94,1997-09-10,1997-07-30,1997-08-11,0.87,Income,Regular,Quarterly,0
95,1997-06-10,1997-04-30,1997-05-09,0.87,Income,Regular,Quarterly,1
96,1997-03-10,1997-01-29,1997-02-06,0.87,Income,Regular,Quarterly,4
97,1996-12-10,1996-10-30,1996-11-07,0.87,Income,Regular,Quarterly,1
98,1996-09-10,1996-07-31,1996-08-09,0.87,Income,Regular,Quarterly,6
99,1996-06-10,1996-04-24,1996-05-09,0.87,Income,Regular,Quarterly,2
100,1996-03-11,1996-01-31,1996-02-08,0.87,Income,Regular,Quarterly,0
101,1995-12-11,1995-10-25,1995-11-09,0.87,Income,Regular,Quarterly,3
102,1995-09-11,1995-07-26,1995-08-10,0.87,Income,Regular,Quarterly,20
103,1995-06-10,1995-04-26,1995-05-09,0.87,Income,Regular,Quarterly,5
